time,x_error_mm,y_error_mm,z_error_mm
4.245000000000000284e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.246000000000000085e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.246999999999999886e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.248000000000000398e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.249000000000000199e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.250000000000000000e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.250999999999999801e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.252000000000000313e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.253000000000000114e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.253999999999999915e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.255000000000000426e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.256000000000000227e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.257000000000000028e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.257999999999999829e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.259000000000000341e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.260000000000000142e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.260999999999999943e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.261999999999999744e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.263000000000000256e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.264000000000000057e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.264999999999999858e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.266000000000000369e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.267000000000000171e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.267999999999999972e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.268999999999999773e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.270000000000000284e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.271000000000000085e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.271999999999999886e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.273000000000000398e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.274000000000000199e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.275000000000000000e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.275999999999999801e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.277000000000000313e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.278000000000000114e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.278999999999999915e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.280000000000000426e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.281000000000000227e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.282000000000000028e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.282999999999999829e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.284000000000000341e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.285000000000000142e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.285999999999999943e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.286999999999999744e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.288000000000000256e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.289000000000000057e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.289999999999999858e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.291000000000000369e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.292000000000000171e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.292999999999999972e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.293999999999999773e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.295000000000000284e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.296000000000000085e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.296999999999999886e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.298000000000000398e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.299000000000000199e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.300000000000000000e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.300999999999999801e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.302000000000000313e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.303000000000000114e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.303999999999999915e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.305000000000000426e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.306000000000000227e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.307000000000000028e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.307999999999999829e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.309000000000000341e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.310000000000000142e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.310999999999999943e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.311999999999999744e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.313000000000000256e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.314000000000000057e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.314999999999999858e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.316000000000000369e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.317000000000000171e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.317999999999999972e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.318999999999999773e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.320000000000000284e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.321000000000000085e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.321999999999999886e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.323000000000000398e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.324000000000000199e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.325000000000000000e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.325999999999999801e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.327000000000000313e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.328000000000000114e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.328999999999999915e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.330000000000000426e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.331000000000000227e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.332000000000000028e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.332999999999999829e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.334000000000000341e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.335000000000000142e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.335999999999999943e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.336999999999999744e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.338000000000000256e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.339000000000000057e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.339999999999999858e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.341000000000000369e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.342000000000000171e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.342999999999999972e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.343999999999999773e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.345000000000000284e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
4.346000000000000085e+01,1.444780352582997196e-02,1.900074832102620519e+02,1.780033290556859527e+01
